TF_id	chip_prefix	peak_id	chrom	peak_start_1based	peak_end_1based	peak_center_1based	peak_score	peak_signal	neglog10q	strength_tier	nearest_gene	TU_id	gene_list	strand	TSS_like	promoter_start	promoter_end	rel_pos_to_TSS	abs_rel_pos	overlap_bp	mapping_rank	mapping_status	tu_context	genomic_region_chip
FurHpl8	FurHpl8-1	FurHpl8-1_peak_6	NC_006958.1	377767	390700	386582	4439	4.06668	441.094	very_strong	CGTRNA_RS01895	TU_296	Cgl0363	-	386195	386145	386495	-387	387	351	6	secondary	upstream_near_TU	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_6	NC_006958.1	377767	390700	386582	4439	4.06668	441.094	very_strong	CGTRNA_RS01895	TU_297	Cgl0363	-	386195	386145	386495	-387	387	351	7	secondary	upstream_near_TU	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_6	NC_006958.1	377767	390700	386582	4439	4.06668	441.094	very_strong	CGTRNA_RS01895	TU_303	Cgl0365	-	387657	387607	387957	1075	1075	351	8	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_6	NC_006958.1	377767	390700	386582	4439	4.06668	441.094	very_strong	CGTRNA_RS01895	TU_2179	lpd	+	387692	387392	387742	-1110	1110	351	9	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_6	NC_006958.1	377767	390700	386582	4439	4.06668	441.094	very_strong	CGTRNA_RS01895	TU_295	Cgl0362	-	385190	385140	385490	-1392	1392	351	10	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_6	NC_006958.1	377767	390700	386582	4439	4.06668	441.094	very_strong	CGTRNA_RS01895	TU_2000	galU2	+	389248	388948	389298	-2666	2666	351	11	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_6	NC_006958.1	377767	390700	386582	4439	4.06668	441.094	very_strong	CGTRNA_RS01895	TU_294	Cgl0361	-	383768	383718	384068	-2814	2814	351	12	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_6	NC_006958.1	377767	390700	386582	4439	4.06668	441.094	very_strong	CGTRNA_RS01895	TU_304	Cgl0368	+	390233	389933	390283	-3651	3651	351	13	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_6	NC_006958.1	377767	390700	386582	4439	4.06668	441.094	very_strong	CGTRNA_RS01895	TU_2785	udgA1	+	381948	381648	381998	4634	4634	351	14	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_6	NC_006958.1	377767	390700	386582	4439	4.06668	441.094	very_strong	CGTRNA_RS01895	TU_2786	udgA1	+	381948	381648	381998	4634	4634	351	15	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_6	NC_006958.1	377767	390700	386582	4439	4.06668	441.094	very_strong	CGTRNA_RS01895	TU_2787	udgA1	+	381948	381648	381998	4634	4634	351	16	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_6	NC_006958.1	377767	390700	386582	4439	4.06668	441.094	very_strong	CGTRNA_RS01895	TU_293	Cgl0359-Cgl0358	-	380842	380792	381142	-5740	5740	351	17	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_6	NC_006958.1	377767	390700	386582	4439	4.06668	441.094	very_strong	CGTRNA_RS01895	TU_292	Cgl0358	-	379837	379787	380137	-6745	6745	351	18	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_6	NC_006958.1	377767	390700	386582	4439	4.06668	441.094	very_strong	CGTRNA_RS01895	TU_2728	tnp17b(ISCg17a)-tnp17c(ISCG17a)	+	378093	377793	378143	8489	8489	351	19	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_30	NC_006958.1	1924203	1935354	1931625	4334	4.3783	430.601	very_strong	CGTRNA_RS09075	TU_1068	Cgl1819	-	1931888	1931838	1932188	263	263	351	1	primary	inside_transcribed_region	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_30	NC_006958.1	1924203	1935354	1931625	4334	4.3783	430.601	very_strong	CGTRNA_RS09075	TU_1067	Cgl1818	-	1931190	1931140	1931490	-435	435	351	2	secondary	upstream_near_TU	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_30	NC_006958.1	1924203	1935354	1931625	4334	4.3783	430.601	very_strong	CGTRNA_RS09075	TU_1069	Cgl1820	-	1932315	1932265	1932615	690	690	351	3	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_30	NC_006958.1	1924203	1935354	1931625	4334	4.3783	430.601	very_strong	CGTRNA_RS09075	TU_1066	Cgl1817	-	1930879	1930829	1931179	-746	746	351	4	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_30	NC_006958.1	1924203	1935354	1931625	4334	4.3783	430.601	very_strong	CGTRNA_RS09075	TU_1070	Cgl1821	-	1932879	1932829	1933179	1254	1254	351	5	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_30	NC_006958.1	1924203	1935354	1931625	4334	4.3783	430.601	very_strong	CGTRNA_RS09075	TU_1071	Cgl1821	-	1932879	1932829	1933179	1254	1254	351	6	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_30	NC_006958.1	1924203	1935354	1931625	4334	4.3783	430.601	very_strong	CGTRNA_RS09075	TU_1072	Cgl1822	-	1934358	1934308	1934658	2733	2733	351	7	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_30	NC_006958.1	1924203	1935354	1931625	4334	4.3783	430.601	very_strong	CGTRNA_RS09075	TU_1065	Cgl1816	+	1928534	1928234	1928584	3091	3091	351	8	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_30	NC_006958.1	1924203	1935354	1931625	4334	4.3783	430.601	very_strong	CGTRNA_RS09075	TU_1064	Cgl1815	+	1928211	1927911	1928261	3414	3414	351	9	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_30	NC_006958.1	1924203	1935354	1931625	4334	4.3783	430.601	very_strong	CGTRNA_RS09075	TU_1062	Cgl1814	-	1928189	1928139	1928489	-3436	3436	351	10	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_30	NC_006958.1	1924203	1935354	1931625	4334	4.3783	430.601	very_strong	CGTRNA_RS09075	TU_1063	Cgl1814	-	1928189	1928139	1928489	-3436	3436	351	11	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_30	NC_006958.1	1924203	1935354	1931625	4334	4.3783	430.601	very_strong	CGTRNA_RS09075	TU_1061	Cgl1813	-	1926837	1926787	1927137	-4788	4788	351	12	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_30	NC_006958.1	1924203	1935354	1931625	4334	4.3783	430.601	very_strong	CGTRNA_RS09075	TU_1060	Cgl1812	-	1926010	1925960	1926310	-5615	5615	351	13	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_37	NC_006958.1	2918695	2924538	2923101	3938	3.82106	391.089	very_strong	CGTRNA_RS13665	TU_1527	Cgl2739-Cgl2737	-	2919742	2919692	2920042	-3359	3359	351	1	primary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_37	NC_006958.1	2918695	2924538	2923101	3938	3.82106	391.089	very_strong	CGTRNA_RS13665	TU_1862	def1-xthA-cls-Cgl2740	+	2919716	2919416	2919766	3385	3385	351	2	secondary	inside_transcribed_region	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_37	NC_006958.1	2918695	2924538	2923101	3938	3.82106	391.089	very_strong	CGTRNA_RS13665	TU_1863	def1-xthA-cls-Cgl2740	+	2919716	2919416	2919766	3385	3385	351	3	secondary	inside_transcribed_region	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_37	NC_006958.1	2918695	2924538	2923101	3938	3.82106	391.089	very_strong	CGTRNA_RS13665	TU_1526	Cgl2736-Cgl2735	-	2918758	2918708	2919058	-4343	4343	351	4	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_39	NC_006958.1	2945200	2950887	2949057	2118	3.18004	209.525	very_strong	CGTRNA_RS13795	TU_1754	cgtS6	-	2949189	2949139	2949489	132	132	351	1	primary	inside_transcribed_region	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_39	NC_006958.1	2945200	2950887	2949057	2118	3.18004	209.525	very_strong	CGTRNA_RS13795	TU_1746	cgtR6	-	2949883	2949833	2950183	826	826	351	2	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_39	NC_006958.1	2945200	2950887	2949057	2118	3.18004	209.525	very_strong	CGTRNA_RS13795	TU_1747	cgtR6	-	2949883	2949833	2950183	826	826	351	3	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_39	NC_006958.1	2945200	2950887	2949057	2118	3.18004	209.525	very_strong	CGTRNA_RS13795	TU_1535	Cgl2765	+	2950208	2949908	2950258	-1151	1151	351	4	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_39	NC_006958.1	2945200	2950887	2949057	2118	3.18004	209.525	very_strong	CGTRNA_RS13795	TU_2748	tnp8a(ISCg8a)	-	2947887	2947837	2948187	-1170	1170	351	5	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_39	NC_006958.1	2945200	2950887	2949057	2118	3.18004	209.525	very_strong	CGTRNA_RS13795	TU_2749	tnp8a(ISCg8a)-tnp8b(ISCg8a)	-	2947887	2947837	2948187	-1170	1170	351	6	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_39	NC_006958.1	2945200	2950887	2949057	2118	3.18004	209.525	very_strong	CGTRNA_RS13795	TU_1534	Cgl2760	-	2946527	2946477	2946827	-2530	2530	351	7	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_15	NC_006958.1	1404264	1407516	1405323	1432	2.72026	141.044	very_strong	CGTRNA_RS06690	TU_2733	tnp23a(ISCg23a)	-	1404885	1404835	1405185	-438	438	351	1	primary	upstream_near_TU	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_15	NC_006958.1	1404264	1407516	1405323	1432	2.72026	141.044	very_strong	CGTRNA_RS06690	TU_810	Cgl1342	-	1406174	1406124	1406474	851	851	351	2	secondary	near_TU_end	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_15	NC_006958.1	1404264	1407516	1405323	1432	2.72026	141.044	very_strong	CGTRNA_RS06690	TU_2734	tnp24a(ISCg24a)	-	1407109	1407059	1407409	1786	1786	351	3	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_4	NC_006958.1	187720	192799	190935	1165	3.05036	114.428	very_strong	CGTRNA_RS00950	TU_211	Cgl0180	+	189920	189620	189970	1015	1015	351	1	primary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_4	NC_006958.1	187720	192799	190935	1165	3.05036	114.428	very_strong	CGTRNA_RS00950	TU_210	Cgl0179-Cgl0178	-	189736	189686	190036	-1199	1199	351	2	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_4	NC_006958.1	187720	192799	190935	1165	3.05036	114.428	very_strong	CGTRNA_RS00950	TU_212	Cgl0181	-	192175	192125	192475	1240	1240	351	3	secondary	inside_transcribed_region	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_4	NC_006958.1	187720	192799	190935	1165	3.05036	114.428	very_strong	CGTRNA_RS00950	TU_209	Cgl0177	+	187687	187387	187737	3248	3248	18	4	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_19	NC_006958.1	1793024	1802789	1795046	1040	2.45449	101.913	very_strong	CGTRNA_RS08485	TU_970	Cgl1693, Cgl1692, Cgl1691	+	1795202	1794902	1795252	-156	156	351	1	primary	inside_TU_promoter	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_19	NC_006958.1	1793024	1802789	1795046	1040	2.45449	101.913	very_strong	CGTRNA_RS08485	TU_969	Cgl1690	+	1793714	1793414	1793764	1332	1332	351	2	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_19	NC_006958.1	1793024	1802789	1795046	1040	2.45449	101.913	very_strong	CGTRNA_RS08485	TU_968	Cgl1689	-	1793654	1793604	1793954	-1392	1392	351	3	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_19	NC_006958.1	1793024	1802789	1795046	1040	2.45449	101.913	very_strong	CGTRNA_RS08485	TU_971	Cgl1694	+	1797350	1797050	1797400	-2304	2304	351	4	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_19	NC_006958.1	1793024	1802789	1795046	1040	2.45449	101.913	very_strong	CGTRNA_RS08485	TU_972	Cgl1695	-	1797969	1797919	1798269	2923	2923	351	5	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_19	NC_006958.1	1793024	1802789	1795046	1040	2.45449	101.913	very_strong	CGTRNA_RS08485	TU_973	Cgl1696	-	1798757	1798707	1799057	3711	3711	351	6	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_19	NC_006958.1	1793024	1802789	1795046	1040	2.45449	101.913	very_strong	CGTRNA_RS08485	TU_974	Cgl1696	-	1798757	1798707	1799057	3711	3711	351	7	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_19	NC_006958.1	1793024	1802789	1795046	1040	2.45449	101.913	very_strong	CGTRNA_RS08485	TU_975	Cgl1696	-	1798757	1798707	1799057	3711	3711	351	8	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_19	NC_006958.1	1793024	1802789	1795046	1040	2.45449	101.913	very_strong	CGTRNA_RS08485	TU_976	Cgl1696	-	1798757	1798707	1799057	3711	3711	351	9	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_19	NC_006958.1	1793024	1802789	1795046	1040	2.45449	101.913	very_strong	CGTRNA_RS08485	TU_977	Cgl1697	+	1799182	1798882	1799232	-4136	4136	351	10	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_19	NC_006958.1	1793024	1802789	1795046	1040	2.45449	101.913	very_strong	CGTRNA_RS08485	TU_978	Cgl1698	+	1799473	1799173	1799523	-4427	4427	351	11	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_19	NC_006958.1	1793024	1802789	1795046	1040	2.45449	101.913	very_strong	CGTRNA_RS08485	TU_979	Cgl1699	-	1800604	1800554	1800904	5558	5558	351	12	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_19	NC_006958.1	1793024	1802789	1795046	1040	2.45449	101.913	very_strong	CGTRNA_RS08485	TU_980	Cgl1700-Cgl1701	+	1800834	1800534	1800884	-5788	5788	351	13	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_19	NC_006958.1	1793024	1802789	1795046	1040	2.45449	101.913	very_strong	CGTRNA_RS08485	TU_981	Cgl1702	-	1802577	1802527	1802877	7531	7531	263	14	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_19	NC_006958.1	1793024	1802789	1795046	1040	2.45449	101.913	very_strong	CGTRNA_RS08485	TU_982	Cgl1703	+	1802733	1802433	1802783	-7687	7687	351	15	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_17	NC_006958.1	1782620	1786995	1786203	1022	2.40417	100.145	very_strong	CGTRNA_RS08440	TU_961	Cgl1681	-	1786844	1786794	1787144	641	641	202	1	primary	inside_transcribed_region	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_17	NC_006958.1	1782620	1786995	1786203	1022	2.40417	100.145	very_strong	CGTRNA_RS08440	TU_960	Cgl1680	-	1785473	1785423	1785773	-730	730	351	2	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_21	NC_006958.1	1815302	1818436	1816454	1021	2.43293	100.022	very_strong	CGTRNA_RS08620	TU_993	Cgl1721	+	1816451	1816151	1816501	3	3	351	1	primary	inside_TU_promoter	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_21	NC_006958.1	1815302	1818436	1816454	1021	2.43293	100.022	very_strong	CGTRNA_RS08620	TU_994	Cgl1722-Cgl1723	+	1817132	1816832	1817182	-678	678	351	2	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_21	NC_006958.1	1815302	1818436	1816454	1021	2.43293	100.022	very_strong	CGTRNA_RS08620	TU_995	Cgl1724-Cgl1725	+	1818460	1818160	1818510	-2006	2006	277	3	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_33	NC_006958.1	2221719	2223143	2222755	783	2.36203	76.3841	very_strong	rarD	TU_2026	glgX-Cgl2106	+	2221958	2221658	2222008	797	797	290	1	primary	inside_transcribed_region	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_33	NC_006958.1	2221719	2223143	2222755	783	2.36203	76.3841	very_strong	rarD	TU_2027	glgX-Cgl2106	+	2221958	2221658	2222008	797	797	290	2	secondary	inside_transcribed_region	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_33	NC_006958.1	2221719	2223143	2222755	783	2.36203	76.3841	very_strong	rarD	TU_1223	Cgl2105	-	2221828	2221778	2222128	-927	927	351	3	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_33	NC_006958.1	2221719	2223143	2222755	783	2.36203	76.3841	very_strong	rarD	TU_1224	Cgl2105	-	2221828	2221778	2222128	-927	927	351	4	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_33	NC_006958.1	2221719	2223143	2222755	783	2.36203	76.3841	very_strong	rarD	TU_1225	Cgl2105	-	2221828	2221778	2222128	-927	927	351	5	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_33	NC_006958.1	2221719	2223143	2222755	783	2.36203	76.3841	very_strong	rarD	TU_1226	Cgl2105	-	2221828	2221778	2222128	-927	927	351	6	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_5	NC_006958.1	366035	376216	369907	775	2.15617	75.5926	very_strong	CGTRNA_RS01825	TU_290	Cgl0350	+	370613	370313	370663	-706	706	351	1	primary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_5	NC_006958.1	366035	376216	369907	775	2.15617	75.5926	very_strong	CGTRNA_RS01825	TU_291	Cgl0350	+	370613	370313	370663	-706	706	351	2	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_5	NC_006958.1	366035	376216	369907	775	2.15617	75.5926	very_strong	CGTRNA_RS01825	TU_289	Cgl0348-Cgl0349	+	368647	368347	368697	1260	1260	351	3	secondary	inside_transcribed_region	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_5	NC_006958.1	366035	376216	369907	775	2.15617	75.5926	very_strong	CGTRNA_RS01825	TU_2821	wzx	+	371929	371629	371979	-2022	2022	351	4	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_5	NC_006958.1	366035	376216	369907	775	2.15617	75.5926	very_strong	CGTRNA_RS01825	TU_2274	murAB-Cgl0354	+	373500	373200	373550	-3593	3593	351	5	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_5	NC_006958.1	366035	376216	369907	775	2.15617	75.5926	very_strong	CGTRNA_RS01825	TU_2275	murAB-Cgl0354	+	373500	373200	373550	-3593	3593	351	6	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_18	NC_006958.1	1787098	1790311	1787304	768	2.42786	74.8069	very_strong	CGTRNA_RS08445	TU_961	Cgl1681	-	1786844	1786794	1787144	-460	460	47	1	primary	upstream_near_TU	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_18	NC_006958.1	1787098	1790311	1787304	768	2.42786	74.8069	very_strong	CGTRNA_RS08445	TU_962	Cgl1682	-	1788829	1788779	1789129	1525	1525	351	2	secondary	inside_transcribed_region	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_18	NC_006958.1	1787098	1790311	1787304	768	2.42786	74.8069	very_strong	CGTRNA_RS08445	TU_963	Cgl1683-Cgl1684	+	1789080	1788780	1789130	-1776	1776	351	3	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_18	NC_006958.1	1787098	1790311	1787304	768	2.42786	74.8069	very_strong	CGTRNA_RS08445	TU_964	Cgl1685	+	1789746	1789446	1789796	-2442	2442	351	4	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_35	NC_006958.1	2762357	2766869	2763773	765	2.38351	74.556	very_strong	CGTRNA_RS12980	TU_2472	purC	-	2762676	2762626	2762976	-1097	1097	351	1	primary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_35	NC_006958.1	2762357	2766869	2763773	765	2.38351	74.556	very_strong	CGTRNA_RS12980	TU_2473	purC	-	2762676	2762626	2762976	-1097	1097	351	2	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_35	NC_006958.1	2762357	2766869	2763773	765	2.38351	74.556	very_strong	CGTRNA_RS12980	TU_2471	purB	-	2764932	2764882	2765232	1159	1159	351	3	secondary	inside_transcribed_region	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_26	NC_006958.1	1891530	1896071	1894180	705	2.20704	68.6142	very_strong	CGTRNA_RS08930	TU_1040	Cgl1788	-	1894680	1894630	1894980	500	500	351	1	primary	inside_transcribed_region	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_26	NC_006958.1	1891530	1896071	1894180	705	2.20704	68.6142	very_strong	CGTRNA_RS08930	TU_1039	Cgl1787	-	1893037	1892987	1893337	-1143	1143	351	2	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_26	NC_006958.1	1891530	1896071	1894180	705	2.20704	68.6142	very_strong	CGTRNA_RS08930	TU_1038	Cgl1786	-	1891707	1891657	1892007	-2473	2473	351	3	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_22	NC_006958.1	1818550	1821296	1818740	702	2.22733	68.3007	very_strong	CGTRNA_RS08635	TU_996	Cgl1726	-	1819954	1819904	1820254	1214	1214	351	1	primary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_22	NC_006958.1	1818550	1821296	1818740	702	2.22733	68.3007	very_strong	CGTRNA_RS08635	TU_997	Cgl1726	-	1819954	1819904	1820254	1214	1214	351	2	secondary	intergenic_unassigned	promoter
FurHpl8	FurHpl8-1	FurHpl8-1_peak_8	NC_006958.1	652491	655096	654063	581	2.63873	56.2982	very_strong	CGTRNA_RS03210	TU_2651	sirR-Cgl0640-Cgl0639	+	654676	654376	654726	-613	613	351	1	primary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_31	NC_006958.1	1945676	1948236	1946787	571	2.01412	55.3001	very_strong	CGTRNA_RS09170	TU_1091	Cgl1839	-	1947037	1946987	1947337	250	250	351	1	primary	inside_transcribed_region	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_31	NC_006958.1	1945676	1948236	1946787	571	2.01412	55.3001	very_strong	CGTRNA_RS09170	TU_1090	Cgl1838	-	1946332	1946282	1946632	-455	455	351	2	secondary	upstream_near_TU	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_31	NC_006958.1	1945676	1948236	1946787	571	2.01412	55.3001	very_strong	CGTRNA_RS09170	TU_1089	Cgl1837	-	1945891	1945841	1946191	-896	896	351	3	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_31	NC_006958.1	1945676	1948236	1946787	571	2.01412	55.3001	very_strong	CGTRNA_RS09170	TU_1088	Cgl1836	-	1945435	1945385	1945735	-1352	1352	60	4	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_14	NC_006958.1	1368351	1371112	1370198	514	2.22076	49.6255	strong	CGTRNA_RS06520	TU_781	Cgl1303	+	1368400	1368100	1368450	1798	1798	100	1	primary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_14	NC_006958.1	1368351	1371112	1370198	514	2.22076	49.6255	strong	CGTRNA_RS06520	TU_780	Cgl1301	-	1368070	1368020	1368370	-2128	2128	20	2	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_9	NC_006958.1	709755	710779	710435	497	2.46409	47.8878	strong	CGTRNA_RS03455	TU_450	Cgl0691	+	709793	709493	709843	642	642	89	1	primary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_29	NC_006958.1	1918848	1922709	1919998	462	2.02668	44.4552	strong	CGTRNA_RS15910	TU_1058	Cgl1810	-	1920194	1920144	1920494	196	196	351	1	primary	inside_transcribed_region	dist_intergenic
FurHpl8	FurHpl8-1	FurHpl8-1_peak_29	NC_006958.1	1918848	1922709	1919998	462	2.02668	44.4552	strong	CGTRNA_RS15910	TU_1057	Cgl1809	-	1919461	1919411	1919761	-537	537	351	2	secondary	upstream_near_TU	dist_intergenic
FurHpl8	FurHpl8-1	FurHpl8-1_peak_29	NC_006958.1	1918848	1922709	1919998	462	2.02668	44.4552	strong	CGTRNA_RS15910	TU_1059	Cgl1811	-	1921276	1921226	1921576	1278	1278	351	3	secondary	intergenic_unassigned	dist_intergenic
FurHpl8	FurHpl8-1	FurHpl8-1_peak_41	NC_006958.1	3253372	3255164	3254650	428	1.96034	41.1174	strong	CGTRNA_RS15215	TU_1711	Cgl3053	-	3255183	3255133	3255483	533	533	32	1	primary	inside_transcribed_region	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_41	NC_006958.1	3253372	3255164	3254650	428	1.96034	41.1174	strong	CGTRNA_RS15215	TU_1710	Cgl3052	+	3253561	3253261	3253611	1089	1089	240	2	secondary	intergenic_unassigned	gene_body
FurHpl8	FurHpl8-1	FurHpl8-1_peak_16	NC_006958.1	1779593	1782196	1781555	361	1.88537	34.3891	strong	CGTRNA_RS08420	TU_958	Cgl1678	-	1781585	1781535	1781885	30	30	351	1	primary	inside_TU_promoter	promoter
